id,dataset_id,gene_id
10792,20,10792
10793,20,10793
10794,20,10794
10795,20,10795
10796,20,10796
10797,20,10797
10798,20,10798
10799,20,10799
10800,20,10800
10801,20,10801
10802,20,10802
10803,20,10803
10804,20,10804
10805,20,10805
10806,20,10806
10807,20,10807
10808,20,10808
10809,20,10809
10810,20,10810
10811,20,10811
10812,20,10812
10813,20,10813
10814,20,10814
10815,20,10815
10816,20,10816
10817,20,10817
10818,20,10818
10819,20,10819
10820,20,10820
10821,20,10821
10822,20,10822
10823,20,10823
10824,20,10824
10825,20,10825
10826,20,10826
10827,20,10827
10828,20,10828
10829,20,10829
10830,20,10830
10831,20,10831
10832,20,10832
10833,20,10833
10834,20,10834
10835,20,10835
10836,20,10836
10837,20,10837
10838,20,10838
10839,20,10839
10840,20,10840
10841,20,10841
10842,20,10842
10843,20,10843
10844,20,10844
10845,20,10845
10846,20,10846
10847,20,10847
10848,20,10848
10849,20,10849
10850,20,10850
10851,20,10851
10852,20,10852
10853,20,10853
10854,20,10854
10855,20,10855
10856,20,10856
10857,20,10857
10858,20,10858
10859,20,10859
10860,20,10860
10861,20,10861
10862,20,10862
10863,20,10863
10864,20,10864
10865,20,10865
10866,20,10866
10867,20,10867
10868,20,10868
10869,20,10869
10870,20,10870
10871,20,10871
10872,20,10872
10873,20,10873
10874,20,10874
10875,20,10875
10876,20,10876
10877,20,10877
10878,20,10878
10879,20,10879
10880,20,10880
10881,20,10881
10882,20,10882
10883,20,10883
10884,20,10884
10885,20,10885
10886,20,10886
10887,20,10887
10888,20,10888
10889,20,10889
10890,20,10890
10891,20,10891
10892,20,10892
10893,20,10893
10894,20,10894
10895,20,10895
10896,20,10896
10897,20,10897
10898,20,10898
10899,20,10899
10900,20,10900
10901,20,10901
10902,20,10902
10903,20,10903
10904,20,10904
10905,20,10905
10906,20,10906
10907,20,10907
10908,20,10908
10909,20,10909
10910,20,10910
10911,20,10911
10912,20,10912
10913,20,10913
10914,20,10914
10915,20,10915
10916,20,10916
10917,20,10917
10918,20,10918
10919,20,10919
10920,20,10920
10921,20,10921
10922,20,10922
10923,20,10923
10924,20,10924
10925,20,10925
10926,20,10926
10927,20,10927
10928,20,10928
10929,20,10929
10930,20,10930
10931,20,10931
10932,20,10932
10933,20,10933
10934,20,10934
10935,20,10935
10936,20,10936
10937,20,10937
10938,20,10938
10939,20,10939
10940,20,10940
10941,20,10941
10942,20,10942
10943,20,10943
10944,20,10944
10945,20,10945
10946,20,10946
10947,20,10947
10948,20,10948
10949,20,10949
10950,20,10950
10951,20,10951
10952,20,10952
10953,20,10953
10954,20,10954
10955,20,10955
10956,20,10956
10957,20,10957
10958,20,10958
10959,20,10959
10960,20,10960
10961,20,10961
10962,20,10962
10963,20,10963
10964,20,10964
10965,20,10965
10966,20,10966
10967,20,10967
10968,20,10968
10969,20,10969
10970,20,10970
10971,20,10971
10972,20,10972
10973,20,10973
10974,20,10974
10975,20,10975
10976,20,10976
10977,20,10977
10978,20,10978
10979,20,10979
10980,20,10980
10981,20,10981
10982,20,10982
10983,20,10983
10984,20,10984
10985,20,10985
10986,20,10986
10987,20,10987
10988,20,10988
10989,20,10989
10990,20,10990
10991,20,10991
10992,20,10992
10993,20,10993
10994,20,10994
10995,20,10995
10996,20,10996
10997,20,10997
10998,20,10998
10999,20,10999
11000,20,11000
11001,20,11001
11002,20,11002
11003,20,11003
11004,20,11004
11005,20,11005
11006,20,11006
11007,20,11007
11008,20,11008
11009,20,11009
11010,20,11010
11011,20,11011
11012,20,11012
11013,20,11013
11014,20,11014
11015,20,11015
11016,20,11016
11017,20,11017
11018,20,11018
11019,20,11019
11020,20,11020
11021,20,11021
11022,20,11022
11023,20,11023
11024,20,11024
11025,20,11025
11026,20,11026
11027,20,11027
11028,20,11028
11029,20,11029
11030,20,11030
11031,20,11031
11032,20,11032
11033,20,11033
11034,20,11034
11035,20,11035
11036,20,11036
11037,20,11037
11038,20,11038
11039,20,11039
11040,20,11040
11041,20,11041
11042,20,11042
11043,20,11043
11044,20,11044
11045,20,11045
11046,20,11046
11047,20,11047
11048,20,11048
11049,20,11049
11050,20,11050
11051,20,11051
11052,20,11052
11053,20,11053
11054,20,11054
11055,20,11055
11056,20,11056
11057,20,11057
11058,20,11058
11059,20,11059
11060,20,11060
11061,20,11061
11062,20,11062
11063,20,11063
11064,20,11064
11065,20,11065
11066,20,11066
11067,20,11067
11068,20,11068
11069,20,11069
11070,20,11070
11071,20,11071
11072,20,11072
11073,20,11073
11074,20,11074
11075,20,11075
11076,20,11076
11077,20,11077
11078,20,11078
11079,20,11079
11080,20,11080
11081,20,11081
11082,20,11082
11083,20,11083
11084,20,11084
11085,20,11085
11086,20,11086
11087,20,11087
11088,20,11088
11089,20,11089
11090,20,11090
11091,20,11091
11092,20,11092
11093,20,11093
11094,20,11094
11095,20,11095
11096,20,11096
11097,20,11097
11098,20,11098
11099,20,11099
11100,20,11100
11101,20,11101
11102,20,11102
11103,20,11103
11104,20,11104
11105,20,11105
11106,20,11106
11107,20,11107
11108,20,11108
11109,20,11109
11110,20,11110
11111,20,11111
11112,20,11112
11113,20,11113
11114,20,11114
11115,20,11115
11116,20,11116
11117,20,11117
11118,20,11118
11119,20,11119
11120,20,11120
11121,20,11121
11122,20,11122
11123,20,11123
11124,20,11124
11125,20,11125
11126,20,11126
11127,20,11127
11128,20,11128
11129,20,11129
11130,20,11130
11131,20,11131
11132,20,11132
11133,20,11133
11134,20,11134
11135,20,11135
11136,20,11136
11137,20,11137
11138,20,11138
11139,20,11139
11140,20,11140
11141,20,11141
11142,20,11142
11143,20,11143
11144,20,11144
11145,20,11145
11146,20,11146
11147,20,11147
11148,20,11148
11149,20,11149
11150,20,11150
11151,20,11151
11152,20,11152
11153,20,11153
11154,20,11154
11155,20,11155
11156,20,11156
11157,20,11157
11158,20,11158
11159,20,11159
11160,20,11160
11161,20,11161
11162,20,11162
11163,20,11163
11164,20,11164
11165,20,11165
11166,20,11166
11167,20,11167
11168,20,11168
11169,20,11169
11170,20,11170
11171,20,11171
11172,20,11172
11173,20,11173
11174,20,11174
11175,20,11175
11176,20,11176
11177,20,11177
11178,20,11178
11179,20,11179
11180,20,11180
11181,20,11181
11182,20,11182
11183,20,11183
11184,20,11184
11185,20,11185
11186,20,11186
11187,20,11187
11188,20,11188
11189,20,11189
11190,20,11190
11191,20,11191
11192,20,11192
11193,20,11193
11194,20,11194
11195,20,11195
11196,20,11196
11197,20,11197
11198,20,11198
11199,20,11199
11200,20,11200
11201,20,11201
11202,20,11202
11203,20,11203
11204,20,11204
11205,20,11205
11206,20,11206
11207,20,11207
11208,20,11208
11209,20,11209
11210,20,11210
11211,20,11211
11212,20,11212
11213,20,11213
11214,20,11214
11215,20,11215
11216,20,11216
11217,20,11217
11218,20,11218
11219,20,11219
11220,20,11220
11221,20,11221
11222,20,11222
11223,20,11223
11224,20,11224
11225,20,11225
11226,20,11226
11227,20,11227
11228,20,11228
11229,20,11229
11230,20,11230
11231,20,11231
11232,20,11232
11233,20,11233
11234,20,11234
11235,20,11235
11236,20,11236
11237,20,11237
11238,20,11238
11239,20,11239
11240,20,11240
11241,20,11241
11242,20,11242
11243,20,11243
11244,20,11244
11245,20,11245
11246,20,11246
11247,20,11247
11248,20,11248
11249,20,11249
11250,20,11250
11251,20,11251
11252,20,11252
11253,20,11253
11254,20,11254
11255,20,11255
11256,20,11256
11257,20,11257
11258,20,11258
11259,20,11259
11260,20,11260
11261,20,11261
11262,20,11262
11263,20,11263
11264,20,11264
11265,20,11265
11266,20,11266
11267,20,11267
11268,20,11268
11269,20,11269
11270,20,11270
11271,20,11271
11272,20,11272
11273,20,11273
11274,20,11274
11275,20,11275
11276,20,11276
11277,20,11277
11278,20,11278
11279,20,11279
11280,20,11280
11281,20,11281
11282,20,11282
11283,20,11283
11284,20,11284
11285,20,11285
11286,20,11286
11287,20,11287
11288,20,11288
11289,20,11289
11290,20,11290
11291,20,11291
11292,20,11292
11293,20,11293
11294,20,11294
11295,20,11295
11296,20,11296
11297,20,11297
11298,20,11298
11299,20,11299
11300,20,11300
11301,20,11301
11302,20,11302
11303,20,11303
11304,20,11304
11305,20,11305
11306,20,11306
11307,20,11307
11308,20,11308
11309,20,11309
11310,20,11310
11311,20,11311
11312,20,11312
11313,20,11313
11314,20,11314
11315,20,11315
11316,20,11316
11317,20,11317
11318,20,11318
11319,20,11319
11320,20,11320
11321,20,11321
11322,20,11322
11323,20,11323
11324,20,11324
11325,20,11325
11326,20,11326
11327,20,11327
11328,20,11328
11329,20,11329
11330,20,11330
11331,20,11331
11332,20,11332
11333,20,11333
11334,20,11334
11335,20,11335
11336,20,11336
11337,20,11337
11338,20,11338
11339,20,11339
11340,20,11340
11341,20,11341
11342,20,11342
11343,20,11343
11344,20,11344
11345,20,11345
11346,20,11346
11347,20,11347
11348,20,11348
11349,20,11349
11350,20,11350
11351,20,11351
11352,20,11352
11353,20,11353
11354,20,11354
11355,20,11355
11356,20,11356
11357,20,11357
11358,20,11358
11359,20,11359
11360,20,11360
11361,20,11361
11362,20,11362
11363,20,11363
11364,20,11364
11365,20,11365
11366,20,11366
11367,20,11367
11368,20,11368
11369,20,11369
11370,20,11370
11371,20,11371
11372,20,11372
11373,20,11373
11374,20,11374
11375,20,11375
11376,20,11376
11377,20,11377
11378,20,11378
11379,20,11379
11380,20,11380
11381,20,11381
11382,20,11382
11383,20,11383
11384,20,11384
11385,20,11385
11386,20,11386
11387,20,11387
11388,20,11388
11389,20,11389
11390,20,11390
11391,20,11391
11392,20,11392
11393,20,11393
11394,20,11394
11395,20,11395
11396,20,11396
11397,20,11397
11398,20,11398
11399,20,11399
11400,20,11400
11401,20,11401
11402,20,11402
11403,20,11403
11404,20,11404
11405,20,11405
11406,20,11406
11407,20,11407
11408,20,11408
11409,20,11409
11410,20,11410
11411,20,11411
11412,20,11412
11413,20,11413
11414,20,11414
11415,20,11415
11416,20,11416
11417,20,11417
11418,20,11418
11419,20,11419
11420,20,11420
11421,20,11421
11422,20,11422
11423,20,11423
11424,20,11424
11425,20,11425
11426,20,11426
11427,20,11427
11428,20,11428
11429,20,11429
11430,20,11430
11431,20,11431
11432,20,11432
11433,20,11433
11434,20,11434
11435,20,11435
11436,20,11436
11437,20,11437
11438,20,11438
11439,20,11439
11440,20,11440
11441,20,11441
11442,20,11442
11443,20,11443
11444,20,11444
11445,20,11445
11446,20,11446
11447,20,11447
11448,20,11448
11449,20,11449
11450,20,11450
11451,20,11451
11452,20,11452
11453,20,11453
11454,20,11454
11455,20,11455
11456,20,11456
11457,20,11457
11458,20,11458
11459,20,11459
11460,20,11460
11461,20,11461
11462,20,11462
11463,20,11463
11464,20,11464
11465,20,11465
11466,20,11466
11467,20,11467
11468,20,11468
11469,20,11469
11470,20,11470
11471,20,11471
11472,20,11472
11473,20,11473
11474,20,11474
11475,20,11475
11476,20,11476
11477,20,11477
11478,20,11478
11479,20,11479
11480,20,11480
11481,20,11481
11482,20,11482
11483,20,11483
11484,20,11484
11485,20,11485
11486,20,11486
11487,20,11487
11488,20,11488
11489,20,11489
11490,20,11490
11491,20,11491
11492,20,11492
11493,20,11493
11494,20,11494
11495,20,11495
11496,20,11496
11497,20,11497
11498,20,11498
11499,20,11499
11500,20,11500
11501,20,11501
11502,20,11502
11503,20,11503
11504,20,11504
11505,20,11505
11506,20,11506
11507,20,11507
11508,20,11508
11509,20,11509
11510,20,11510
11511,20,11511
11512,20,11512
11513,20,11513
11514,20,11514
11515,20,11515
11516,20,11516
11517,20,11517
11518,20,11518
11519,20,11519
11520,20,11520
11521,20,11521
11522,20,11522
11523,20,11523
11524,20,11524
11525,20,11525
11526,20,11526
11527,20,11527
11528,20,11528
11529,20,11529
11530,20,11530
11531,20,11531
11532,20,11532
11533,20,11533
11534,20,11534
11535,20,11535
11536,20,11536
11537,20,11537
11538,20,11538
11539,20,11539
11540,20,11540
11541,20,11541
11542,20,11542
11543,20,11543
11544,20,11544
11545,20,11545
11546,20,11546
11547,20,11547
11548,20,11548
11549,20,11549
11550,20,11550
11551,20,11551
11552,20,11552
11553,20,11553
11554,20,11554
11555,20,11555
11556,20,11556
11557,20,11557
11558,20,11558
11559,20,11559
11560,20,11560
11561,20,11561
11562,20,11562
11563,20,11563
11564,20,11564
11565,20,11565
11566,20,11566
11567,20,11567
11568,20,11568
11569,20,11569
11570,20,11570
11571,20,11571
11572,20,11572
11573,20,11573
11574,20,11574
11575,20,11575
11576,20,11576
11577,20,11577
11578,20,11578
11579,20,11579
11580,20,11580
11581,20,11581
11582,20,11582
11583,20,11583
11584,20,11584
11585,20,11585
11586,20,11586
11587,20,11587
11588,20,11588
11589,20,11589
11590,20,11590
11591,20,11591
11592,20,11592
11593,20,11593
11594,20,11594
11595,20,11595
11596,20,11596
11597,20,11597
11598,20,11598
11599,20,11599
11600,20,11600
11601,20,11601
11602,20,11602
11603,20,11603
11604,20,11604
11605,20,11605
11606,20,11606
11607,20,11607
11608,20,11608
11609,20,11609
11610,20,11610
11611,20,11611
11612,20,11612
11613,20,11613
11614,20,11614
11615,20,11615
11616,20,11616
11617,20,11617
11618,20,11618
11619,20,11619
11620,20,11620
11621,20,11621
11622,20,11622
11623,20,11623
11624,20,11624
11625,20,11625
11626,20,11626
11627,20,11627
11628,20,11628
11629,20,11629
11630,20,11630
11631,20,11631
11632,20,11632
11633,20,11633
11634,20,11634
11635,20,11635
11636,20,11636
11637,20,11637
11638,20,11638
11639,20,11639
11640,20,11640
11641,20,11641
11642,20,11642
11643,20,11643
11644,20,11644
11645,20,11645
11646,20,11646
11647,20,11647
11648,20,11648
11649,20,11649
11650,20,11650
11651,20,11651
11652,20,11652
11653,20,11653
11654,20,11654
11655,20,11655
11656,20,11656
11657,20,11657
11658,20,11658
11659,20,11659
11660,20,11660
11661,20,11661
11662,20,11662
11663,20,11663
11664,20,11664
11665,20,11665
11666,20,11666
11667,20,11667
11668,20,11668
11669,20,11669
11670,20,11670
11671,20,11671
11672,20,11672
11673,20,11673
11674,20,11674
11675,20,11675
11676,20,11676
11677,20,11677
11678,20,11678
11679,20,11679
11680,20,11680
11681,20,11681
11682,20,11682
11683,20,11683
11684,20,11684
11685,20,11685
11686,20,11686
11687,20,11687
11688,20,11688
11689,20,11689
11690,20,11690
11691,20,11691
11692,20,11692
11693,20,11693
11694,20,11694
11695,20,11695
11696,20,11696
11697,20,11697
11698,20,11698
11699,20,11699
11700,20,11700
11701,20,11701
11702,20,11702
11703,20,11703
11704,20,11704
11705,20,11705
11706,20,11706
11707,20,11707
11708,20,11708
11709,20,11709
11710,20,11710
11711,20,11711
11712,20,11712
11713,20,11713
11714,20,11714
11715,20,11715
11716,20,11716
11717,20,11717
11718,20,11718
11719,20,11719
11720,20,11720
11721,20,11721
11722,20,11722
11723,20,11723
11724,20,11724
11725,20,11725
11726,20,11726
11727,20,11727
11728,20,11728
11729,20,11729
11730,20,11730
11731,20,11731
11732,20,11732
11733,20,11733
11734,20,11734
11735,20,11735
11736,20,11736
11737,20,11737
11738,20,11738
11739,20,11739
11740,20,11740
11741,20,11741
11742,20,11742
11743,20,11743
11744,20,11744
11745,20,11745
11746,20,11746
11747,20,11747
11748,20,11748
11749,20,11749
11750,20,11750
11751,20,11751
11752,20,11752
11753,20,11753
11754,20,11754
11755,20,11755
11756,20,11756
11757,20,11757
11758,20,11758
11759,20,11759
11760,20,11760
11761,20,11761
11762,20,11762
11763,20,11763
11764,20,11764
11765,20,11765
11766,20,11766
11767,20,11767
11768,20,11768
11769,20,11769
11770,20,11770
11771,20,11771
11772,20,11772
11773,20,11773
11774,20,11774
11775,20,11775
11776,20,11776
11777,20,11777
11778,20,11778
11779,20,11779
11780,20,11780
11781,20,11781
11782,20,11782
11783,20,11783
11784,20,11784
11785,20,11785
11786,20,11786
11787,20,11787
11788,20,11788
11789,20,11789
11790,20,11790
11791,20,11791
11792,20,11792
11793,20,11793
11794,20,11794
11795,20,11795
11796,20,11796
11797,20,11797
11798,20,11798
11799,20,11799
11800,20,11800
11801,20,11801
11802,20,11802
11803,20,11803
11804,20,11804
11805,20,11805
11806,20,11806
11807,20,11807
11808,20,11808
11809,20,11809
11810,20,11810
11811,20,11811
11812,20,11812
11813,20,11813
11814,20,11814
11815,20,11815
11816,20,11816
11817,20,11817
11818,20,11818
11819,20,11819
11820,20,11820
11821,20,11821
11822,20,11822
11823,20,11823
11824,20,11824
11825,20,11825
11826,20,11826
11827,20,11827
11828,20,11828
11829,20,11829
11830,20,11830
11831,20,11831
11832,20,11832
11833,20,11833
11834,20,11834
11835,20,11835
11836,20,11836
11837,20,11837
11838,20,11838
11839,20,11839
11840,20,11840
11841,20,11841
11842,20,11842
11843,20,11843
11844,20,11844
11845,20,11845
11846,20,11846
11847,20,11847
11848,20,11848
11849,20,11849
11850,20,11850
11851,20,11851
11852,20,11852
11853,20,11853
11854,20,11854
11855,20,11855
11856,20,11856
11857,20,11857
11858,20,11858
11859,20,11859
11860,20,11860
11861,20,11861
11862,20,11862
11863,20,11863
11864,20,11864
11865,20,11865
11866,20,11866
11867,20,11867
11868,20,11868
11869,20,11869
11870,20,11870
11871,20,11871
11872,20,11872
11873,20,11873
11874,20,11874
11875,20,11875
11876,20,11876
11877,20,11877
11878,20,11878
11879,20,11879
11880,20,11880
11881,20,11881
11882,20,11882
11883,20,11883
11884,20,11884
11885,20,11885
11886,20,11886
11887,20,11887
11888,20,11888
11889,20,11889
11890,20,11890
11891,20,11891
11892,20,11892
11893,20,11893
11894,20,11894
11895,20,11895
11896,20,11896
11897,20,11897
11898,20,11898
11899,20,11899
11900,20,11900
11901,20,11901
11902,20,11902
11903,20,11903
11904,20,11904
11905,20,11905
11906,20,11906
11907,20,11907
11908,20,11908
11909,20,11909
11910,20,11910
11911,20,11911
11912,20,11912
11913,20,11913
11914,20,11914
11915,20,11915
11916,20,11916
11917,20,11917
11918,20,11918
11919,20,11919
11920,20,11920
11921,20,11921
11922,20,11922
11923,20,11923
11924,20,11924
11925,20,11925
11926,20,11926
11927,20,11927
11928,20,11928
11929,20,11929
11930,20,11930
11931,20,11931
11932,20,11932
11933,20,11933
11934,20,11934
11935,20,11935
11936,20,11936
11937,20,11937
11938,20,11938
11939,20,11939
11940,20,11940
11941,20,11941
11942,20,11942
11943,20,11943
11944,20,11944
11945,20,11945
11946,20,11946
11947,20,11947
11948,20,11948
11949,20,11949
11950,20,11950
11951,20,11951
11952,20,11952
11953,20,11953
11954,20,11954
11955,20,11955
11956,20,11956
11957,20,11957
11958,20,11958
11959,20,11959
11960,20,11960
11961,20,11961
11962,20,11962
11963,20,11963
11964,20,11964
11965,20,11965
11966,20,11966
11967,20,11967
11968,20,11968
11969,20,11969
11970,20,11970
11971,20,11971
11972,20,11972
11973,20,11973
11974,20,11974
11975,20,11975
11976,20,11976
11977,20,11977
11978,20,11978
11979,20,11979
11980,20,11980
11981,20,11981
11982,20,11982
11983,20,11983
11984,20,11984
11985,20,11985
11986,20,11986
11987,20,11987
11988,20,11988
11989,20,11989
11990,20,11990
11991,20,11991
11992,20,11992
11993,20,11993
11994,20,11994
11995,20,11995
11996,20,11996
11997,20,11997
11998,20,11998
11999,20,11999
12000,20,12000
12001,20,12001
12002,20,12002
12003,20,12003
12004,20,12004
12005,20,12005
12006,20,12006
12007,20,12007
12008,20,12008
12009,20,12009
12010,20,12010
12011,20,12011
12012,20,12012
12013,20,12013
12014,20,12014
12015,20,12015
12016,20,12016
12017,20,12017
12018,20,12018
12019,20,12019
12020,20,12020
12021,20,12021
12022,20,12022
12023,20,12023
12024,20,12024
12025,20,12025
12026,20,12026
12027,20,12027
12028,20,12028
12029,20,12029
12030,20,12030
12031,20,12031
12032,20,12032
12033,20,12033
12034,20,12034
12035,20,12035
12036,20,12036
12037,20,12037
12038,20,12038
12039,20,12039
12040,20,12040
12041,20,12041
12042,20,12042
12043,20,12043
12044,20,12044
12045,20,12045
12046,20,12046
12047,20,12047
12048,20,12048
12049,20,12049
12050,20,12050
12051,20,12051
12052,20,12052
12053,20,12053
12054,20,12054
12055,20,12055
12056,20,12056
12057,20,12057
12058,20,12058
12059,20,12059
12060,20,12060
12061,20,12061
12062,20,12062
12063,20,12063
12064,20,12064
12065,20,12065
12066,20,12066
12067,20,12067
12068,20,12068
12069,20,12069
12070,20,12070
12071,20,12071
12072,20,12072
12073,20,12073
12074,20,12074
12075,20,12075
12076,20,12076
12077,20,12077
12078,20,12078
12079,20,12079
12080,20,12080
12081,20,12081
12082,20,12082
12083,20,12083
12084,20,12084
12085,20,12085
12086,20,12086
12087,20,12087
12088,20,12088
12089,20,12089
12090,20,12090
12091,20,12091
12092,20,12092
12093,20,12093
12094,20,12094
12095,20,12095
12096,20,12096
12097,20,12097
12098,20,12098
12099,20,12099
12100,20,12100
12101,20,12101
12102,20,12102
12103,20,12103
12104,20,12104
12105,20,12105
12106,20,12106
12107,20,12107
12108,20,12108
12109,20,12109
12110,20,12110
12111,20,12111
12112,20,12112
12113,20,12113
12114,20,12114
12115,20,12115
12116,20,12116
12117,20,12117
12118,20,12118
12119,20,12119
12120,20,12120
12121,20,12121
12122,20,12122
12123,20,12123
12124,20,12124
12125,20,12125
12126,20,12126
12127,20,12127
12128,20,12128
12129,20,12129
12130,20,12130
12131,20,12131
12132,20,12132
12133,20,12133
12134,20,12134
12135,20,12135
12136,20,12136
12137,20,12137
12138,20,12138
12139,20,12139
12140,20,12140
12141,20,12141
12142,20,12142
12143,20,12143
12144,20,12144
12145,20,12145
12146,20,12146
12147,20,12147
12148,20,12148
12149,20,12149
12150,20,12150
12151,20,12151
12152,20,12152
12153,20,12153
12154,20,12154
12155,20,12155
12156,20,12156
12157,20,12157
12158,20,12158
12159,20,12159
12160,20,12160
12161,20,12161
12162,20,12162
12163,20,12163
12164,20,12164
12165,20,12165
12166,20,12166
12167,20,12167
12168,20,12168
12169,20,12169
12170,20,12170
12171,20,12171
12172,20,12172
12173,20,12173
12174,20,12174
12175,20,12175
12176,20,12176
12177,20,12177
12178,20,12178
12179,20,12179
12180,20,12180
12181,20,12181
12182,20,12182
12183,20,12183
12184,20,12184
12185,20,12185
12186,20,12186
12187,20,12187
12188,20,12188
12189,20,12189
12190,20,12190
12191,20,12191
12192,20,12192
12193,20,12193
12194,20,12194
12195,20,12195
12196,20,12196
12197,20,12197
12198,20,12198
12199,20,12199
12200,20,12200
12201,20,12201
12202,20,12202
12203,20,12203
12204,20,12204
12205,20,12205
12206,20,12206
12207,20,12207
12208,20,12208
12209,20,12209
12210,20,12210
12211,20,12211
12212,20,12212
12213,20,12213
12214,20,12214
12215,20,12215
12216,20,12216
12217,20,12217
12218,20,12218
12219,20,12219
12220,20,12220
12221,20,12221
12222,20,12222
12223,20,12223
12224,20,12224
12225,20,12225
12226,20,12226
12227,20,12227
12228,20,12228
12229,20,12229
12230,20,12230
12231,20,12231
12232,20,12232
12233,20,12233
12234,20,12234
12235,20,12235
12236,20,12236
12237,20,12237
12238,20,12238
12239,20,12239
12240,20,12240
12241,20,12241
12242,20,12242
12243,20,12243
12244,20,12244
12245,20,12245
12246,20,12246
12247,20,12247
12248,20,12248
12249,20,12249
12250,20,12250
12251,20,12251
12252,20,12252
12253,20,12253
12254,20,12254
12255,20,12255
12256,20,12256
12257,20,12257
12258,20,12258
12259,20,12259
12260,20,12260
12261,20,12261
12262,20,12262
12263,20,12263
12264,20,12264
12265,20,12265
12266,20,12266
12267,20,12267
12268,20,12268
12269,20,12269
12270,20,12270
12271,20,12271
12272,20,12272
12273,20,12273
12274,20,12274
12275,20,12275
12276,20,12276
12277,20,12277
12278,20,12278
12279,20,12279
12280,20,12280
12281,20,12281
12282,20,12282
12283,20,12283
12284,20,12284
12285,20,12285
12286,20,12286
12287,20,12287
12288,20,12288
12289,20,12289
12290,20,12290
12291,20,12291
12292,20,12292
12293,20,12293
12294,20,12294
12295,20,12295
12296,20,12296
12297,20,12297
12298,20,12298
12299,20,12299
12300,20,12300
12301,20,12301
12302,20,12302
12303,20,12303
12304,20,12304
12305,20,12305
12306,20,12306
12307,20,12307
12308,20,12308
12309,20,12309
12310,20,12310
12311,20,12311
12312,20,12312
12313,20,12313
12314,20,12314
12315,20,12315
12316,20,12316
12317,20,12317
12318,20,12318
12319,20,12319
12320,20,12320
12321,20,12321
12322,20,12322
12323,20,12323
12324,20,12324
12325,20,12325
12326,20,12326
12327,20,12327
12328,20,12328
12329,20,12329
12330,20,12330
12331,20,12331
12332,20,12332
12333,20,12333
12334,20,12334
12335,20,12335
12336,20,12336
12337,20,12337
12338,20,12338
12339,20,12339
12340,20,12340
12341,20,12341
12342,20,12342
12343,20,12343
12344,20,12344
12345,20,12345
12346,20,12346
12347,20,12347
12348,20,12348
12349,20,12349
12350,20,12350
12351,20,12351
12352,20,12352
12353,20,12353
12354,20,12354
12355,20,12355
12356,20,12356
12357,20,12357
12358,20,12358
12359,20,12359
12360,20,12360
12361,20,12361
12362,20,12362
12363,20,12363
12364,20,12364
12365,20,12365
12366,20,12366
12367,20,12367
12368,20,12368
12369,20,12369
12370,20,12370
12371,20,12371
12372,20,12372
12373,20,12373
12374,20,12374
12375,20,12375
12376,20,12376
12377,20,12377
12378,20,12378
12379,20,12379
12380,20,12380
12381,20,12381
12382,20,12382
12383,20,12383
12384,20,12384
12385,20,12385
12386,20,12386
12387,20,12387
12388,20,12388
12389,20,12389
12390,20,12390
12391,20,12391
12392,20,12392
12393,20,12393
12394,20,12394
12395,20,12395
12396,20,12396
12397,20,12397
12398,20,12398
12399,20,12399
12400,20,12400
12401,20,12401
12402,20,12402
12403,20,12403
12404,20,12404
12405,20,12405
12406,20,12406
12407,20,12407
12408,20,12408
12409,20,12409
12410,20,12410
12411,20,12411
12412,20,12412
12413,20,12413
12414,20,12414
12415,20,12415
12416,20,12416
12417,20,12417
12418,20,12418
12419,20,12419
12420,20,12420
12421,20,12421
12422,20,12422
12423,20,12423
12424,20,12424
12425,20,12425
12426,20,12426
12427,20,12427
12428,20,12428
12429,20,12429
12430,20,12430
12431,20,12431
12432,20,12432
12433,20,12433
12434,20,12434
12435,20,12435
12436,20,12436
12437,20,12437
12438,20,12438
12439,20,12439
12440,20,12440
12441,20,12441
12442,20,12442
12443,20,12443
12444,20,12444
12445,20,12445
12446,20,12446
12447,20,12447
12448,20,12448
12449,20,12449
12450,20,12450
12451,20,12451
12452,20,12452
12453,20,12453
12454,20,12454
12455,20,12455
12456,20,12456
12457,20,12457
12458,20,12458
12459,20,12459
12460,20,12460
12461,20,12461
12462,20,12462
12463,20,12463
12464,20,12464
12465,20,12465
12466,20,12466
12467,20,12467
12468,20,12468
12469,20,12469
12470,20,12470
12471,20,12471
12472,20,12472
12473,20,12473
12474,20,12474
12475,20,12475
12476,20,12476
12477,20,12477
12478,20,12478
12479,20,12479
12480,20,12480
12481,20,12481
12482,20,12482
12483,20,12483
12484,20,12484
12485,20,12485
12486,20,12486
12487,20,12487
12488,20,12488
12489,20,12489
12490,20,12490
12491,20,12491
12492,20,12492
12493,20,12493
12494,20,12494
12495,20,12495
12496,20,12496
12497,20,12497
12498,20,12498
12499,20,12499
12500,20,12500
12501,20,12501
12502,20,12502
12503,20,12503
12504,20,12504
12505,20,12505
12506,20,12506
12507,20,12507
12508,20,12508
12509,20,12509
12510,20,12510
12511,20,12511
12512,20,12512
12513,20,12513
12514,20,12514
12515,20,12515
12516,20,12516
12517,20,12517
12518,20,12518
12519,20,12519
12520,20,12520
12521,20,12521
12522,20,12522
12523,20,12523
12524,20,12524
12525,20,12525
12526,20,12526
12527,20,12527
12528,20,12528
12529,20,12529
12530,20,12530
12531,20,12531
12532,20,12532
12533,20,12533
12534,20,12534
12535,20,12535
12536,20,12536
12537,20,12537
12538,20,12538
12539,20,12539
