signature	signatureType	outcome	model	Subgroup	Type	N	Effect_size	SE	95CI_low	95CI_high	Pval	I2	Pval_I2
IPRES	Signature	OS	COX	Sequencing	FPKM	3	-0.189722431882224	0.860751085727418	-1.87676355956171	1.49731869579726	0.825547981245537	0.710880231584176	0.0314683117759572
IPRES	Signature	PFS	COX	ALL	ALL	10	-0.388806430856019	0.189738014705041	-0.76068610617603	-0.0169267555360074	0.0404449879386931	0	0.576609128973789
IPRES	Signature	PFS	COX	Tumor	Melanoma	3	-0.665916987649389	0.278937883632971	-1.21262519349384	-0.119208781804941	0.0169712150178161	0	0.720535077180742
IPRES	Signature	PFS	COX	Tumor	Lung	4	-0.11373471349858	0.473476634252053	-1.04173186415385	0.814262437156688	0.810166002647889	0	0.556975325132138
IPRES	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IPRES	Signature	PFS	COX	Sequencing	TPM	9	-0.357809493635332	0.208281436295915	-0.7660336074236	0.0504146201529359	0.0858123919233659	0	0.48861091692114
IPRES	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IPRES	Signature	OS	DI	ALL	ALL	14	0.00442970800282075	0.0830217209427853	-0.158289874979573	0.167149290985215	0.957448251982595	0.17065034726117	0.267129778866596
IPRES	Signature	OS	DI	Tumor	Melanoma	5	-0.144799121449957	0.18238291893042	-0.502263073948869	0.212664831048954	0.427236660537266	0.367098973755788	0.17648414419568
IPRES	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IPRES	Signature	OS	DI	Tumor	Kidney	3	-0.105548480175116	0.125266265338991	-0.351065848717376	0.139968888367145	0.399456099012996	0	0.799209475956485
IPRES	Signature	OS	DI	Sequencing	TPM	11	0.0411631413071072	0.0770668912567349	-0.109885189956558	0.192211472570772	0.593256957211746	0	0.647228818959933
IPRES	Signature	OS	DI	Sequencing	FPKM	3	-0.0505280981989755	0.378036416245038	-0.791465858883842	0.690409662485891	0.893671957924456	0.65767228423027	0.0538702210526853
IPRES	Signature	PFS	DI	ALL	ALL	10	-0.147571849003364	0.082970242340055	-0.310190535778432	0.0150468377717038	0.0753034342545973	0.0348191418719464	0.40785943051035
IPRES	Signature	PFS	DI	Tumor	Melanoma	3	-0.285320149523695	0.12518405598038	-0.530676390683886	-0.0399639083635031	0.0226548710029603	0	0.605543739349566
IPRES	Signature	PFS	DI	Tumor	Lung	4	-0.0301002545762085	0.186082788096103	-0.394815817387369	0.334615308234952	0.871496957781292	0.0953070165112171	0.345416120091344
IPRES	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IPRES	Signature	PFS	DI	Sequencing	TPM	9	-0.122068663921205	0.101542848270186	-0.321088989418384	0.076951661575974	0.229309503484901	0.134509215170625	0.322188324027828
IPRES	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IPRES	Signature	Response	Log_regression	ALL	ALL	14	-0.206928526382335	0.416860069794126	-1.02395924977168	0.610102197007005	0.61961359955656	0.437946175123429	0.0401487048060534
IPRES	Signature	Response	Log_regression	Tumor	Melanoma	6	-0.43181055436054	0.551120812524351	-1.51198749803872	0.648366389317639	0.433325674348199	0.344625086878386	0.177888664082816
IPRES	Signature	Response	Log_regression	Tumor	Lung	3	-0.253257935266297	1.21990859623942	-2.64423484832637	2.13771897779378	0.835538160988796	0.343095754264126	0.218211199270968
IPRES	Signature	Response	Log_regression	Tumor	Kidney	3	-1.02870559503988	1.27869449854776	-3.53490075942299	1.47748956934323	0.421110133494877	0.63202763660348	0.06603334783657
IPRES	Signature	Response	Log_regression	Sequencing	TPM	11	-0.323077667920224	0.459403997305258	-1.22349295699227	0.577337621151818	0.481897513860265	0.400571738289233	0.0816898351356573
IPRES	Signature	Response	Log_regression	Sequencing	FPKM	3	0.543131193218264	1.28679818088224	-1.97894689668258	3.06520928311911	0.672966956260598	0.689553709444195	0.039908373884217
C_ECM	Signature	OS	COX	ALL	ALL	13	0.454824007090862	0.164210331048417	0.132977672346565	0.776670341835159	0.00560967717486249	0.0591714662800642	0.387118304752042
C_ECM	Signature	OS	COX	Tumor	Melanoma	5	0.372424370311244	0.316212791613784	-0.247341312702642	0.99219005332513	0.238890290639369	0	0.430469129537428
C_ECM	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	OS	COX	Tumor	Kidney	3	0.15843354832669	0.557834205515794	-0.93490140382878	1.25176850048216	0.776398519411205	0.640633247377562	0.0618729273622907
C_ECM	Signature	OS	COX	Sequencing	TPM	10	0.524834382639627	0.193435336816632	0.145708089141653	0.903960676137601	0.00666310252412521	0.162109615903238	0.293861915344132
C_ECM	Signature	OS	COX	Sequencing	FPKM	3	-0.0810984833256295	0.435496073240737	-0.934655102286092	0.772458135634833	0.852271512066061	0	0.904277190287005
C_ECM	Signature	PFS	COX	ALL	ALL	7	0.232310761482015	0.220986770205825	-0.20081534918123	0.665436872145261	0.293147068880451	0.203975337381855	0.27398520568827
C_ECM	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	PFS	COX	Tumor	Lung	3	0.0520598611488884	0.510412845291916	-0.948330932869881	1.05245065516766	0.918760172623379	0.102672622794966	0.328105369784929
C_ECM	Signature	PFS	COX	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	PFS	COX	Sequencing	TPM	6	0.429717639400003	0.193479322940233	0.0505051346839527	0.808930144116053	0.0263509392854984	0	0.654202059020003
C_ECM	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	OS	DI	ALL	ALL	13	0.158080705856422	0.0860829628182546	-0.0106388009498577	0.326800212662702	0.0663020340833902	0.178335768403487	0.263780379662305
C_ECM	Signature	OS	DI	Tumor	Melanoma	5	0.118524641621284	0.135907476609075	-0.147849117762222	0.38489840100479	0.383154904755946	0.042970340287543	0.382245111051504
C_ECM	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	OS	DI	Tumor	Kidney	3	0.0600074258285248	0.234192470682443	-0.399001382159517	0.519016233816566	0.797772291978192	0.632123759184945	0.0659864753906613
C_ECM	Signature	OS	DI	Sequencing	TPM	10	0.209074650145141	0.10007689910099	0.0129275322227513	0.405221768067531	0.0366951251276579	0.234716848130353	0.22715910278999
C_ECM	Signature	OS	DI	Sequencing	FPKM	3	-0.0698123332145162	0.171331930751069	-0.405616746888323	0.26599208045929	0.683664060644718	0	0.795881764993748
C_ECM	Signature	PFS	DI	ALL	ALL	8	0.069330061262013	0.103402718526001	-0.133335542952482	0.271995665476508	0.502548113629484	0.214287170784244	0.259247832168876
C_ECM	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	PFS	DI	Tumor	Lung	3	-0.00143147161279903	0.198843845459717	-0.391158247261292	0.388295304035694	0.994256099648642	0.150679067595439	0.308075244457394
C_ECM	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	PFS	DI	Sequencing	TPM	7	0.174076665873996	0.0953605982798924	-0.0128266722987853	0.360980004046777	0.0679321035832455	0	0.623215108514232
C_ECM	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	Response	Log_regression	ALL	ALL	11	0.476873290344497	0.317172575613043	-0.144773534740874	1.09852011542987	0.13270664495688	0	0.7292640084988
C_ECM	Signature	Response	Log_regression	Tumor	Melanoma	5	0.118324994270247	0.584103621369205	-1.02649706685282	1.26314705539331	0.839466960059685	0	0.608625127555727
C_ECM	Signature	Response	Log_regression	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	Response	Log_regression	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
C_ECM	Signature	Response	Log_regression	Sequencing	TPM	8	0.672765110197213	0.356807311202354	-0.0265643691799766	1.3720945895744	0.05936050271208	0	0.760456693360246
C_ECM	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.260834988159404	0.692417320259507	-1.61794799813977	1.09627802182097	0.706395077692983	0	0.507415767696837
EMT_Thompson	Signature	OS	COX	ALL	ALL	13	0.0916980127190187	0.0914875051979159	-0.0876142025043175	0.271010227942355	0.316198267318793	0	0.947794366140961
EMT_Thompson	Signature	OS	COX	Tumor	Melanoma	5	0.288356287355779	0.217571302878338	-0.138075630355219	0.714788205066777	0.185057894484007	0	0.979689460302862
EMT_Thompson	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	OS	COX	Tumor	Kidney	3	-0.00570066451654798	0.156887424851143	-0.313194366852022	0.301793037818926	0.971014429547255	0	0.886346283629857
EMT_Thompson	Signature	OS	COX	Sequencing	TPM	10	0.0715328661620387	0.0961148922102269	-0.116848860947955	0.259914593272033	0.456729286619528	0	0.866915151270059
EMT_Thompson	Signature	OS	COX	Sequencing	FPKM	3	0.28612240273995	0.298445726418345	-0.2988204723799	0.8710652778598	0.337705702941123	0	0.901966848303959
EMT_Thompson	Signature	PFS	COX	ALL	ALL	8	0.00271966511854926	0.114785128335193	-0.222255052379238	0.227694382616336	0.981097065225196	0	0.887514864663957
EMT_Thompson	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	PFS	COX	Tumor	Lung	3	-0.0851923353487493	0.258554177369754	-0.591949211045849	0.42156454034835	0.741781494610501	0	0.924001642505811
EMT_Thompson	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	PFS	COX	Sequencing	TPM	7	0.0301626175101066	0.123568056562227	-0.212026322991467	0.272351558011681	0.807155535445061	0	0.855617193909055
EMT_Thompson	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	OS	DI	ALL	ALL	13	0.0940226647706471	0.0707151906592122	-0.0445765620812919	0.232621891622586	0.183651276291856	0	0.909159843837233
EMT_Thompson	Signature	OS	DI	Tumor	Melanoma	5	0.186367457400174	0.13492286589957	-0.0780765004539099	0.450811415254257	0.167190148911501	0	0.625218176705981
EMT_Thompson	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	OS	DI	Tumor	Kidney	3	0.00893338423867996	0.123777266126396	-0.233665599473885	0.251532367951245	0.942464183071832	0	0.819001297338694
EMT_Thompson	Signature	OS	DI	Sequencing	TPM	10	0.0716480335049972	0.0769190553558515	-0.0791105447173144	0.222406611727309	0.351608875880668	0	0.959761675288365
EMT_Thompson	Signature	OS	DI	Sequencing	FPKM	3	0.257316131436406	0.22615850456777	-0.18594639231386	0.700578655186672	0.255216960352345	0.192720064862432	0.289752642011523
EMT_Thompson	Signature	PFS	DI	ALL	ALL	8	-0.0283923054681441	0.0844649268619299	-0.193940520074336	0.137155909138048	0.736762930557053	0	0.831153205623543
EMT_Thompson	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	PFS	DI	Tumor	Lung	3	-0.137830747010979	0.189741812748466	-0.509717866359315	0.234056372337357	0.467586180955186	0	0.955965455566301
EMT_Thompson	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	PFS	DI	Sequencing	TPM	7	-0.0138197286225441	0.0956496649413457	-0.201289627040905	0.173650169795817	0.885119260560623	0	0.752877569194594
EMT_Thompson	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
EMT_Thompson	Signature	Response	Log_regression	ALL	ALL	13	0.123921083193961	0.204530640055116	-0.276951605048992	0.524793771436913	0.544594249635378	0.106014433293972	0.339056682874523
EMT_Thompson	Signature	Response	Log_regression	Tumor	Melanoma	5	0.365013354297078	0.49818115033033	-0.611403758127103	1.34143046672126	0.463746291038742	0.274919537479968	0.238271628110432
EMT_Thompson	Signature	Response	Log_regression	Tumor	Lung	3	0.0965725061239773	0.474646345276857	-0.833717236012225	1.02686224826018	0.838773925256314	0	0.862899432420641
EMT_Thompson	Signature	Response	Log_regression	Tumor	Kidney	3	-0.345042837021992	0.712562821492583	-1.7416403038697	1.05155462982571	0.628224100256829	0.604418615577461	0.0798244987333708
EMT_Thompson	Signature	Response	Log_regression	Sequencing	TPM	10	0.0601600343664253	0.19905222609205	-0.329975159816517	0.450295228549367	0.762474897799932	0	0.541281497236221
EMT_Thompson	Signature	Response	Log_regression	Sequencing	FPKM	3	0.95823489029524	0.918774744920752	-0.842530519654408	2.75900030024489	0.296972070618499	0.606643861873721	0.0786910787653484
PTEN_loss	Signature	OS	COX	ALL	ALL	13	0.532795978000678	0.223770055490785	0.0942147284202091	0.971377227581147	0.0172658217340005	0.460278484242448	0.0349826762566754
PTEN_loss	Signature	OS	COX	Tumor	Melanoma	5	0.861094015243705	0.230794682002653	0.408744750695131	1.31344327979228	0.000190724318236686	0.0400814654710719	0.383873757906331
PTEN_loss	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	OS	COX	Tumor	Kidney	3	-0.349914810758184	0.306020001716638	-0.94970299267168	0.249873371155312	0.252856902065919	0	0.499851000399455
PTEN_loss	Signature	OS	COX	Sequencing	TPM	10	0.457227453777004	0.300342325843441	-0.131432687909134	1.04588759546314	0.127920310321787	0.563818665011196	0.0143803847387165
PTEN_loss	Signature	OS	COX	Sequencing	FPKM	3	0.776800204140154	0.285016469529513	0.218178188861552	1.33542221941876	0.00642124907149051	0	0.813136115626781
PTEN_loss	Signature	PFS	COX	ALL	ALL	8	0.829552789799251	0.252320760501472	0.335013186664609	1.32409239293389	0.00101012505687499	0.237744560400071	0.239764302314595
PTEN_loss	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	PFS	COX	Tumor	Lung	3	0.961323141361693	0.534721875437753	-0.0867124762420149	2.0093587589654	0.0722086617973051	0	0.583505010258624
PTEN_loss	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	PFS	COX	Sequencing	TPM	7	0.505247501356819	0.23556096369333	0.0435564963543459	0.966938506359292	0.0319632909546909	0	0.571627488660294
PTEN_loss	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	OS	DI	ALL	ALL	13	0.247443907031717	0.1089028843978	0.0339981757994991	0.460889638263934	0.0230773310287443	0.457641704814587	0.0361360663802005
PTEN_loss	Signature	OS	DI	Tumor	Melanoma	5	0.476275488346671	0.169222257150692	0.144605958948739	0.807945017744603	0.00488536756220895	0.237052732143824	0.263276932178045
PTEN_loss	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	OS	DI	Tumor	Kidney	3	-0.12824989450007	0.127373424166924	-0.377897218454786	0.121397429454645	0.313991911454316	0	0.420643853912811
PTEN_loss	Signature	OS	DI	Sequencing	TPM	10	0.20796795337474	0.131442777262573	-0.0496551560878233	0.465591062837303	0.11360532467126	0.552113608269894	0.0173387925235821
PTEN_loss	Signature	OS	DI	Sequencing	FPKM	3	0.418023190532155	0.181943237575443	0.0614209976536711	0.774625383410638	0.0215875691934278	0	0.878000586039994
PTEN_loss	Signature	PFS	DI	ALL	ALL	8	0.279406655295911	0.102141556345666	0.0792128835335363	0.479600427058285	0.0062288499181265	0.154434605441444	0.308679201124682
PTEN_loss	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	PFS	DI	Tumor	Lung	3	0.312264014192607	0.231166667691754	-0.14081432890937	0.765342357294583	0.176753853603996	0.347324227395935	0.216069683825647
PTEN_loss	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	PFS	DI	Sequencing	TPM	7	0.186409827233489	0.0954728740295189	-0.000713567364897805	0.373533221831875	0.0508800627500188	0	0.431186236453077
PTEN_loss	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	Response	Log_regression	ALL	ALL	11	0.780358128042615	0.348019724607862	0.0982520019016574	1.46246425418357	0.0249431961638244	0.179313351506228	0.272871248509592
PTEN_loss	Signature	Response	Log_regression	Tumor	Melanoma	5	0.95522173704009	0.409901298853466	0.151829954071108	1.75861352000907	0.0197865978617832	0	0.586815169137128
PTEN_loss	Signature	Response	Log_regression	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
PTEN_loss	Signature	Response	Log_regression	Tumor	Kidney	3	-0.467110819585027	0.609293642302718	-1.66130441450758	0.72708277533753	0.44329369098748	0	0.486064575332448
PTEN_loss	Signature	Response	Log_regression	Sequencing	TPM	8	0.641175858976638	0.515299571046548	-0.368792741523534	1.65114445947681	0.213397308389143	0.343179504701362	0.154276816953017
PTEN_loss	Signature	Response	Log_regression	Sequencing	FPKM	3	1.0441880534858	0.472649974364739	0.117811126437137	1.97056498053447	0.0271593016753377	0	0.608512810032467
T_cell_exclusion	Signature	OS	COX	ALL	ALL	13	0.438932945944279	0.134358981762671	0.17559418068997	0.702271711198587	0.00108744691978582	0.103833381575172	0.341316888566931
T_cell_exclusion	Signature	OS	COX	Tumor	Melanoma	5	0.780497124668559	0.213282370618296	0.362471359719376	1.19852288961774	0.000252752743020884	0	0.617559498746993
T_cell_exclusion	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
T_cell_exclusion	Signature	OS	COX	Tumor	Kidney	3	0.205351834842697	0.237617769509047	-0.260370435481774	0.671074105167168	0.387472118534957	0	0.416122887434572
T_cell_exclusion	Signature	OS	COX	Sequencing	TPM	10	0.320056683881786	0.135694415772856	0.0541005160637849	0.586012851699788	0.0183411630739153	0	0.585169464509925
T_cell_exclusion	Signature	OS	COX	Sequencing	FPKM	3	1.06264380116362	0.286781108381306	0.500563157289779	1.62472444503745	0.000211042631783615	0	0.814000285502274
T_cell_exclusion	Signature	PFS	COX	ALL	ALL	9	0.526910071396633	0.185559418180669	0.163220294770315	0.890599848022952	0.00451735321853568	0.322071946760664	0.160321897620294
T_cell_exclusion	Signature	PFS	COX	Tumor	Melanoma	3	0.850545677394418	0.260177648629339	0.340606856498597	1.36048449829024	0.00107891737447483	0.3488957244178	0.215272136250189
T_cell_exclusion	Signature	PFS	COX	Tumor	Lung	3	0.0687207363859564	0.330397447607275	-0.578846361508261	0.716287834280174	0.835233534838248	0	0.722468524089023
T_cell_exclusion	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
T_cell_exclusion	Signature	PFS	COX	Sequencing	TPM	8	0.450600297022104	0.167641240905934	0.12202950252287	0.779171091521338	0.00719062586260048	0.0923200226743464	0.358676013249194
T_cell_exclusion	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
T_cell_exclusion	Signature	OS	DI	ALL	ALL	13	0.240629253639544	0.0828463595502683	0.078253372670762	0.403005134608326	0.00367811804299435	0.11720603395221	0.327435766631639
T_cell_exclusion	Signature	OS	DI	Tumor	Melanoma	5	0.476013481639873	0.140119879602236	0.201383564101402	0.750643399178345	0.000680823388741916	0	0.699446968810089
T_cell_exclusion	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
T_cell_exclusion	Signature	OS	DI	Tumor	Kidney	3	0.10914213113008	0.13262543933594	-0.150798953402164	0.369083215662325	0.4105448927107	0	0.419886164761572
T_cell_exclusion	Signature	OS	DI	Sequencing	TPM	10	0.178323291350648	0.0814691936980082	0.0186466058530341	0.337999976848261	0.0286082379839754	0	0.52862218209326
T_cell_exclusion	Signature	OS	DI	Sequencing	FPKM	3	0.634537494615788	0.187605647047526	0.266837183106304	1.00223780612527	0.000718831120405353	0	0.754644921621178
T_cell_exclusion	Signature	PFS	DI	ALL	ALL	9	0.302763101910662	0.10910836660068	0.0889146329613358	0.516611570859988	0.00552213361596293	0.325572178662401	0.157472427830245
T_cell_exclusion	Signature	PFS	DI	Tumor	Melanoma	3	0.508382817701696	0.178910174502672	0.157725319208682	0.85904031619471	0.00448943303084567	0.481543146780194	0.145322362722011
T_cell_exclusion	Signature	PFS	DI	Tumor	Lung	3	0.0144457631942796	0.188373234734769	-0.354758992537178	0.383650518925737	0.938872610174069	0	0.782819615994044
T_cell_exclusion	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
T_cell_exclusion	Signature	PFS	DI	Sequencing	TPM	8	0.259886780659523	0.0913742797030147	0.0807964833283252	0.438977077990721	0.00445230080748733	0.0175664433607893	0.415965348429316
T_cell_exclusion	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
T_cell_exclusion	Signature	Response	Log_regression	ALL	ALL	14	0.422719801981584	0.205505105651001	0.0199371962665233	0.825502407696645	0.0396881919757666	0	0.56984159884036
T_cell_exclusion	Signature	Response	Log_regression	Tumor	Melanoma	6	0.789563691549645	0.289942707804171	0.221286426673449	1.35784095642584	0.00646585011736662	0	0.775687854951048
T_cell_exclusion	Signature	Response	Log_regression	Tumor	Lung	3	-0.642315553823306	0.679275696679115	-1.97367145488772	0.689040347241112	0.344358311712822	0	0.768325440330725
T_cell_exclusion	Signature	Response	Log_regression	Tumor	Kidney	3	0.29941452113287	0.617983791888867	-0.911811453998805	1.51064049626455	0.62802948686475	0.38078847800818	0.198899217116413
T_cell_exclusion	Signature	Response	Log_regression	Sequencing	TPM	11	0.280355432624214	0.233489638817148	-0.177275850220662	0.73798671546909	0.229860242965524	0	0.529710100225745
T_cell_exclusion	Signature	Response	Log_regression	Sequencing	FPKM	3	0.912125648745119	0.432913905373789	0.0636299858059122	1.76062131168433	0.0351223752831677	0	0.665323792380877
ADO	Signature	OS	COX	ALL	ALL	13	-0.251386429281245	0.178011393299683	-0.600282348986418	0.0975094904239289	0.157893164632942	0.203040907044862	0.238321366363002
ADO	Signature	OS	COX	Tumor	Melanoma	5	-0.737777836000356	0.283362614533965	-1.29315835505203	-0.182397316948679	0.00922361698393937	0	0.431910054991144
ADO	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	OS	COX	Tumor	Kidney	3	-0.0542944406301548	0.260822483892467	-0.565497115417669	0.456908234157359	0.835099153211842	0	0.461926389293663
ADO	Signature	OS	COX	Sequencing	TPM	10	-0.148822094716613	0.166954980847522	-0.47604784421733	0.178403654784105	0.372719677578436	0.0267122926261522	0.414792764899517
ADO	Signature	OS	COX	Sequencing	FPKM	3	-0.626325225018812	0.541553379164893	-1.68775034388797	0.435099893850341	0.247462552268865	0.413527528080207	0.181752416050009
ADO	Signature	PFS	COX	ALL	ALL	8	-0.316673714190279	0.173674602587732	-0.657069680291541	0.0237222519109825	0.0682468008200609	0	0.94985361042731
ADO	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	PFS	COX	Tumor	Lung	3	-0.212978208232446	0.383812908417996	-0.965237685533287	0.539281269068396	0.578962303835555	0	0.517063603122862
ADO	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	PFS	COX	Sequencing	TPM	7	-0.27176148414577	0.192795479865342	-0.649633681063957	0.106110712772416	0.158662461525886	0	0.930238573625413
ADO	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	OS	DI	ALL	ALL	13	-0.0972846431794468	0.0896962307108678	-0.273086024921743	0.0785167385628496	0.278098304960384	0.245499610689489	0.195646400658712
ADO	Signature	OS	DI	Tumor	Melanoma	5	-0.351609935602576	0.135117244396156	-0.616434868309339	-0.0867850028958129	0.00926121403160808	0	0.406459662820327
ADO	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	OS	DI	Tumor	Kidney	3	-0.00848587540174944	0.129996699776661	-0.263274725073071	0.246302974269573	0.947952959561102	0	0.538999885654355
ADO	Signature	OS	DI	Sequencing	TPM	10	-0.0418235835115311	0.0818891874944571	-0.202323441723915	0.118676274700853	0.609537404637604	0.0331856262222202	0.409260471895872
ADO	Signature	OS	DI	Sequencing	FPKM	3	-0.299655315917366	0.276796986012633	-0.842167439531363	0.242856807696632	0.278994190996298	0.450441654770737	0.16208360326993
ADO	Signature	PFS	DI	ALL	ALL	8	-0.149355913539824	0.0846218923536637	-0.31521177485663	0.0164999477769819	0.0775671946560658	0	0.927832835364393
ADO	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	PFS	DI	Tumor	Lung	3	-0.0861247633816896	0.182312642187886	-0.443450975996284	0.271201449232905	0.63664024273538	0	0.529977914592856
ADO	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	PFS	DI	Sequencing	TPM	7	-0.129312725219142	0.0958777871309292	-0.317229734913161	0.0586042844748769	0.177425457302012	0	0.89093202318169
ADO	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
ADO	Signature	Response	Log_regression	ALL	ALL	13	-0.482898630596884	0.288410719906593	-1.04817325436908	0.0823759931753087	0.0940630988102195	0.0272193831929555	0.419104017515099
ADO	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.89639055643683	0.48446014239403	-1.84591498747427	0.0531338746006141	0.0642721201201776	0	0.466211458947067
ADO	Signature	Response	Log_regression	Tumor	Lung	3	-0.66980327012621	0.768513457287565	-2.1760619680442	0.836455427791778	0.383450106782207	0	0.403654300132701
ADO	Signature	Response	Log_regression	Tumor	Kidney	3	-0.326241834270682	1.0382099732986	-2.36109599032623	1.70861232178486	0.753342617949373	0.559730268062943	0.103174362434118
ADO	Signature	Response	Log_regression	Sequencing	TPM	10	-0.479240522029683	0.361057215115697	-1.18689966001478	0.228418615955414	0.184400964820876	0.114147238536416	0.337711905796193
ADO	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.548955068186472	0.601253685755695	-1.7273906378396	0.629480501466653	0.361233397957498	0.0608744703898421	0.344789781560062
APM_Thompson	Signature	OS	COX	ALL	ALL	13	-0.355829935191716	0.173128502911739	-0.695155565596061	-0.0165043047873705	0.0398506377319078	0.555603192385292	0.00771978557748986
APM_Thompson	Signature	OS	COX	Tumor	Melanoma	5	-0.783851300430774	0.197055233127221	-1.17007246032527	-0.397630140536277	6.95484260797225e-05	0	0.977233781103087
APM_Thompson	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
APM_Thompson	Signature	OS	COX	Tumor	Kidney	3	0.381983507583566	0.175559269996478	0.0378936612383258	0.726073353928807	0.0295695165132119	0	0.87934572737929
APM_Thompson	Signature	OS	COX	Sequencing	TPM	10	-0.235871784602782	0.195226618307099	-0.618508925308243	0.146765356102679	0.226972342386577	0.570979540183574	0.0127483716371087
APM_Thompson	Signature	OS	COX	Sequencing	FPKM	3	-0.798317883483321	0.249528278145291	-1.28738432177238	-0.309251445194257	0.00137757782675686	0	0.889404814483032
APM_Thompson	Signature	PFS	COX	ALL	ALL	8	-0.386741334646742	0.156982934334232	-0.694422232129254	-0.0790604371642307	0.0137553974215321	0.260934230820294	0.220557577304819
APM_Thompson	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
